2.24754	11
2.2627	19
2.27791	30
2.29317	14
2.30848	19
2.32385	19
2.33926	16
2.35473	16
2.37024	23
2.38581	21
2.40143	15
2.4171	12
2.43282	22
2.44859	22
2.46441	18
2.48028	14
2.49621	14
2.51218	16
2.52821	22
2.54428	23
2.56041	14
2.57659	23
2.59282	14
2.6091	16
2.62543	20
2.64182	21
2.65825	26
2.67473	17
2.69127	13
2.70785	18
2.72449	24
2.74118	12
2.75792	18
2.77471	21
2.79155	19
2.80844	20
2.82539	21
2.84238	20
2.85942	22
2.87652	20
2.89367	24
2.91086	29
2.92811	27
2.94541	18
2.96276	14
2.98016	20
2.99762	19
3.01512	11
3.03268	18
3.05028	17
3.06794	17
3.08564	13
3.1034	23
3.12121	18
3.13907	16
3.15698	24
3.17494	22
3.19296	15
3.21102	26
3.22914	17
3.2473	24
3.26552	15
3.28379	25
3.30211	11
3.32048	25
3.3389	26
3.35737	22
3.37589	19
3.39446	22
3.41309	17
3.43176	24
3.45049	22
3.46927	25
3.4881	25
3.50697	18
3.52591	26
3.54489	24
3.56392	12
3.583	19
3.60214	21
3.62132	21
3.64056	18
3.65984	22
3.67918	26
3.69857	20
3.71801	29
3.7375	26
3.75704	22
3.77663	32
3.79628	28
3.81597	17
3.83572	18
3.85551	29
3.87536	17
3.89526	23
3.91521	23
3.93521	19
3.95526	17
3.97536	15
3.99552	16
4.01572	27
4.03597	26
4.05628	17
4.07664	14
4.09704	17
4.1175	18
4.13801	24
4.15857	22
4.17919	20
4.19985	19
4.22056	28
4.24133	19
4.26214	24
4.28301	28
4.30393	21
4.32489	18
4.34591	25
4.36698	14
4.3881	25
4.40928	20
4.4305	15
4.45177	14
4.4731	16
4.49447	14
4.5159	21
4.53738	23
4.55891	17
4.58049	29
4.60212	14
4.6238	18
4.64553	20
4.66732	23
4.68915	16
4.71104	28
4.73297	23
4.75496	20
4.777	25
4.79909	22
4.82123	27
4.84342	20
4.86566	21
4.88795	22
4.9103	16
4.93269	17
4.95514	28
4.97764	26
5.00018	22
5.02278	17
5.04543	22
5.06813	25
5.09089	17
5.11369	29
5.13654	28
5.15945	26
5.1824	17
5.20541	20
5.22847	23
5.25157	25
5.27473	21
5.29794	23
5.32121	18
5.34452	21
5.36788	26
5.39129	26
5.41476	19
5.43828	28
5.46184	30
5.48546	21
5.50913	28
5.53285	16
5.55662	15
5.58044	30
5.60431	28
5.62824	23
5.65221	22
5.67624	24
5.70031	33
5.72444	27
5.74862	24
5.77285	30
5.79713	32
5.82146	33
5.84584	35
5.87028	33
5.89476	28
5.9193	43
5.94388	32
5.96852	38
5.99321	41
6.01795	36
6.04274	45
6.06758	44
6.09247	33
6.11741	30
6.14241	29
6.16745	25
6.19255	37
6.21769	16
6.24289	44
6.26814	32
6.29344	36
6.31879	33
6.34419	40
6.36964	35
6.39514	46
6.4207	34
6.4463	35
6.47196	44
6.49767	25
6.52342	28
6.54923	50
6.57509	34
6.601	31
6.62697	29
6.65298	37
6.67904	38
6.70516	30
6.73132	32
6.75754	26
6.78381	34
6.81013	31
6.83649	32
6.86292	38
6.88939	36
6.91591	30
6.94248	33
6.96911	42
6.99578	42
7.02251	44
7.04928	46
7.07611	37
7.10299	33
7.12992	29
7.1569	44
7.18393	38
7.21102	47
7.23815	36
7.26534	40
7.29257	40
7.31986	30
7.34719	38
7.37458	28
7.40202	36
7.42951	40
7.45705	37
7.48465	34
7.51229	40
7.53998	32
7.56773	30
7.59553	35
7.62337	30
7.65127	38
7.67922	44
7.70722	40
7.73527	48
7.76337	48
7.79153	45
7.81973	40
7.84798	38
7.87629	45
7.90465	40
7.93305	34
7.96151	45
7.99002	42
8.01858	33
8.04719	45
8.07586	38
8.10457	33
8.13333	32
8.16215	43
8.19101	30
8.21993	34
8.2489	29
8.27792	29
8.30699	36
8.33611	31
8.36528	27
8.3945	36
8.42378	35
8.4531	32
8.48248	32
8.51191	24
8.54138	31
8.57091	29
8.60049	31
8.63012	30
8.6598	25
8.68954	34
8.71932	31
8.74915	22
8.77904	28
8.80897	15
8.83896	27
8.869	24
8.89909	23
8.92923	14
8.95942	30
8.98966	21
9.01995	24
9.0503	17
9.08069	30
9.11114	31
9.14164	22
9.17218	20
9.20278	35
9.23343	28
9.26413	15
9.29488	33
9.32569	23
9.35654	29
9.38744	29
9.4184	34
9.4494	33
9.48046	28
9.51157	27
9.54273	32
9.57394	27
9.6052	20
9.63651	35
9.66787	44
9.69929	33
9.73075	21
9.76227	24
9.79384	23
9.82545	27
9.85712	27
9.88884	20
9.92061	22
9.95243	29
9.98431	16
10.0162	20
10.0482	27
10.0802	15
10.1123	25
10.1444	30
10.1766	36
10.2088	22
10.2411	21
10.2735	30
10.3058	22
10.3383	27
10.3707	28
10.4033	38
10.4359	29
10.4685	19
10.5012	25
10.5339	23
10.5667	23
10.5996	33
10.6325	47
10.6654	47
10.6984	46
10.7314	52
10.7645	64
10.7977	62
10.8309	58
10.8641	60
10.8974	58
10.9308	68
10.9642	54
10.9976	64
11.0311	48
11.0647	47
11.0983	33
11.1319	48
11.1656	28
11.1994	48
11.2332	29
11.2671	35
11.301	31
11.3349	38
11.369	37
11.403	31
11.4371	35
11.4713	29
11.5055	42
11.5398	37
11.5741	51
11.6085	53
11.6429	95
11.6774	138
11.7119	179
11.7465	346
11.7811	535
11.8158	762
11.8505	965
11.8853	1158
11.9201	1402
11.955	1559
11.9899	1688
12.0249	1755
12.0599	1687
12.095	1624
12.1301	1343
12.1653	1226
12.2005	967
12.2358	781
12.2712	636
12.3066	471
12.342	301
12.3775	167
12.413	98
12.4486	71
12.4843	48
12.52	41
12.5557	47
12.5915	55
12.6273	64
12.6632	121
12.6992	161
12.7352	306
12.7712	453
12.8073	619
12.8435	661
12.8797	783
12.916	843
12.9523	1003
12.9886	1106
13.025	1152
13.0615	1213
13.098	1145
13.1345	962
13.1712	864
13.2078	707
13.2445	666
13.2813	546
13.3181	442
13.355	352
13.3919	170
13.4289	96
13.4659	68
13.503	58
13.5401	48
13.5772	64
13.6145	61
13.6517	107
13.6891	214
13.7264	395
13.7639	667
13.8013	839
13.8389	862
13.8765	933
13.9141	1008
13.9518	1023
13.9895	1175
14.0273	1173
14.0651	1247
14.103	1149
14.1409	1019
14.1789	907
14.217	867
14.255	749
14.2932	741
14.3314	632
14.3696	535
14.4079	300
14.4463	152
14.4847	85
14.5231	43
14.5616	29
14.6001	36
14.6387	36
14.6774	37
14.7161	42
14.7548	44
14.7936	29
14.8325	46
14.8714	39
14.9104	31
14.9494	46
14.9884	35
15.0275	35
15.0667	34
15.1059	47
15.1452	37
15.1845	38
15.2238	34
15.2632	42
15.3027	34
15.3422	26
15.3818	35
15.4214	40
15.4611	29
15.5008	46
15.5406	31
15.5804	30
15.6203	31
15.6602	32
15.7002	52
15.7402	57
15.7803	47
15.8204	64
15.8606	64
15.9008	69
15.9411	76
15.9814	73
16.0218	93
16.0622	87
16.1027	73
16.1432	66
16.1838	63
16.2245	59
16.2651	40
16.3059	55
16.3467	29
16.3875	38
16.4284	41
16.4693	25
16.5103	28
16.5514	17
16.5925	26
16.6336	22
16.6748	30
16.7161	36
16.7574	30
16.7987	27
16.8401	25
16.8816	25
16.9231	27
16.9646	21
17.0062	26
17.0479	58
17.0896	34
17.1313	46
17.1732	43
17.215	44
17.2569	38
17.2989	48
17.3409	45
17.383	44
17.4251	42
17.4672	50
17.5095	40
17.5517	42
17.594	56
17.6364	50
17.6788	48
17.7213	72
17.7638	51
17.8064	51
17.849	58
17.8917	45
17.9344	40
17.9772	41
18.02	48
18.0629	101
18.1058	40
18.1488	39
18.1918	34
18.2349	43
18.2781	38
18.3212	56
18.3645	64
18.4078	105
18.4511	169
18.4945	277
18.5379	426
18.5814	639
18.625	869
18.6686	1013
18.7122	1152
18.7559	1146
18.7996	1194
18.8434	1276
18.8873	1231
18.9312	1336
18.9751	1294
19.0191	1169
19.0632	1307
19.1073	1275
19.1514	1210
19.1956	1146
19.2399	1152
19.2842	1125
19.3285	1057
19.373	931
19.4174	941
19.4619	779
19.5065	600
19.5511	437
19.5958	294
19.6405	219
19.6852	184
19.73	170
19.7749	149
19.8198	137
19.8648	141
19.9098	146
19.9549	155
20	180
20.0452	232
20.0904	178
20.1357	163
20.181	162
20.2264	151
20.2718	135
20.3173	127
20.3628	132
20.4084	139
20.454	84
20.4997	77
20.5454	63
20.5912	72
20.637	54
20.6829	71
20.7289	59
20.7748	77
20.8209	72
20.867	61
20.9131	65
20.9593	64
21.0055	65
21.0518	71
21.0982	69
21.1446	77
21.191	74
21.2375	69
21.2841	67
21.3307	72
21.3773	65
21.424	75
21.4708	62
21.5176	61
21.5644	54
21.6113	52
21.6583	51
21.7053	62
21.7523	60
21.7994	59
21.8466	64
21.8938	40
21.9411	55
21.9884	47
22.0357	47
22.0832	55
22.1306	46
22.1781	40
22.2257	52
22.2733	53
22.321	57
22.3687	58
22.4165	64
22.4643	76
22.5122	74
22.5601	84
22.6081	59
22.6561	68
22.7042	41
22.7523	58
22.8005	40
22.8487	40
22.897	52
22.9453	44
22.9937	38
23.0421	50
23.0906	50
23.1391	36
23.1877	42
23.2364	47
23.285	62
23.3338	36
23.3826	65
23.4314	71
23.4803	89
23.5292	126
23.5782	157
23.6273	151
23.6764	237
23.7255	259
23.7747	317
23.824	311
23.8733	352
23.9226	459
23.972	447
24.0215	474
24.071	455
24.1205	473
24.1701	431
24.2198	394
24.2695	345
24.3193	324
24.3691	262
24.4189	254
24.4688	203
24.5188	188
24.5688	200
24.6189	237
24.669	247
24.7191	296
24.7694	371
24.8196	439
24.8699	476
24.9203	539
24.9707	537
25.0212	571
25.0717	588
25.1223	563
25.1729	540
25.2236	502
25.2743	408
25.3251	355
25.3759	269
25.4268	227
25.4777	175
25.5287	125
25.5797	98
25.6308	104
25.682	129
25.7331	109
25.7844	136
25.8357	150
25.887	159
25.9384	199
25.9898	186
26.0413	192
26.0929	183
26.1444	173
26.1961	158
26.2478	152
26.2995	135
26.3513	121
26.4032	97
26.4551	78
26.507	67
26.559	68
26.6111	50
26.6632	49
26.7153	27
26.7675	30
26.8198	32
26.8721	30
26.9244	28
26.9768	31
27.0293	27
27.0818	38
27.1344	29
27.187	32
27.2396	25
27.2924	38
27.3451	30
27.3979	36
27.4508	21
27.5037	26
27.5567	14
27.6097	26
27.6628	20
27.7159	23
27.7691	25
27.8223	21
27.8756	38
27.9289	44
27.9823	119
28.0357	867
28.0892	941
28.1427	97
28.1963	29
28.2499	28
28.3036	33
28.3573	30
28.4111	29
28.4649	24
28.5188	19
28.5727	31
28.6267	26
28.6808	34
28.7348	39
28.789	44
28.8432	57
28.8974	57
28.9517	68
29.0061	90
29.0604	96
29.1149	97
29.1694	81
29.2239	75
29.2785	86
29.3332	70
29.3879	53
29.4426	52
29.4974	36
29.5523	44
29.6072	41
29.6621	39
29.7172	41
29.7722	52
29.8273	40
29.8825	52
29.9377	58
29.9929	43
30.0483	45
30.1036	46
30.159	49
30.2145	46
30.27	84
30.3256	148
30.3812	276
30.4369	502
30.4926	881
30.5483	1360
30.6042	1726
30.66	2144
30.716	2641
30.7719	3190
30.828	3849
30.884	4674
30.9402	5701
30.9963	6701
31.0526	6893
31.1088	6662
31.1652	5417
31.2216	4604
31.278	3746
31.3345	3000
31.391	2459
31.4476	2144
31.5042	1830
31.5609	1690
31.6177	1245
31.6744	954
31.7313	819
31.7882	750
31.8451	838
31.9021	1078
31.9592	1533
32.0162	2144
32.0734	2445
32.1306	1815
32.1878	1272
32.2451	965
32.3025	683
32.3599	675
32.4173	774
32.4748	917
32.5324	1009
32.59	1015
32.6476	951
32.7054	967
32.7631	1124
32.8209	1799
32.8788	3235
32.9367	6791
32.9946	13607
33.0527	22996
33.1107	21549
33.1688	12380
33.227	5781
33.2852	2662
33.3435	1432
33.4018	904
33.4602	759
33.5186	708
33.5771	661
33.6356	618
33.6942	465
33.7528	279
33.8115	176
33.8702	148
33.929	158
33.9878	219
34.0467	318
34.1056	336
34.1646	203
34.2236	124
34.2827	92
34.3418	78
34.401	70
34.4602	58
34.5195	67
34.5789	77
34.6382	64
34.6977	53
34.7572	57
34.8167	72
34.8763	46
34.9359	42
34.9956	45
35.0554	43
35.1152	53
35.175	38
35.2349	51
35.2949	47
35.3549	56
35.4149	51
35.475	38
35.5352	49
35.5954	56
35.6556	33
35.7159	59
35.7763	44
35.8367	45
35.8971	45
35.9577	53
36.0182	51
36.0788	60
36.1395	51
36.2002	47
36.261	39
36.3218	53
36.3826	36
36.4436	49
36.5045	39
36.5655	52
36.6266	51
36.6877	49
36.7489	45
36.8101	40
36.8714	34
36.9327	47
36.9941	40
37.0555	41
37.117	41
37.1785	51
37.2401	45
37.3017	30
37.3634	49
37.4251	44
37.4869	41
37.5488	46
37.6106	51
37.6726	40
37.7346	50
37.7966	52
37.8587	57
37.9208	48
37.983	46
38.0453	43
38.1076	34
38.1699	40
38.2323	33
38.2947	45
38.3572	33
38.4198	29
38.4824	29
38.545	30
38.6077	33
38.6705	24
38.7333	20
38.7961	33
38.859	24
38.922	26
38.985	36
39.048	28
39.1112	21
39.1743	27
39.2375	32
39.3008	34
39.3641	23
39.4275	27
39.4909	30
39.5543	24
39.6178	29
39.6814	30
39.745	20
39.8087	35
39.8724	27
39.9362	33
40	40
40.0639	39
40.1278	43
40.1918	27
40.2558	58
40.3199	40
40.384	47
40.4482	48
40.5124	38
40.5767	47
40.641	32
40.7054	40
40.7698	51
40.8343	46
40.8988	63
40.9634	107
41.0281	155
41.0927	161
41.1575	119
41.2223	75
41.2871	43
41.352	38
41.4169	43
41.4819	39
41.547	48
41.6121	46
41.6772	44
41.7424	60
41.8077	46
41.873	50
41.9383	51
42.0037	51
42.0692	38
42.1347	42
42.2002	30
42.2658	37
42.3315	38
42.3972	50
42.4629	59
42.5287	88
42.5946	94
42.6605	127
42.7265	144
42.7925	157
42.8585	201
42.9247	241
42.9908	248
43.057	225
43.1233	264
43.1896	249
43.256	190
43.3224	192
43.3889	185
43.4554	165
43.522	171
43.5886	193
43.6553	209
43.722	296
43.7888	345
43.8556	402
43.9225	437
43.9894	474
44.0564	436
44.1234	466
44.1905	425
44.2576	359
44.3248	325
44.392	307
44.4593	185
44.5267	170
44.5941	144
44.6615	126
44.729	110
44.7965	95
44.8641	113
44.9318	103
44.9994	87
45.0672	78
45.135	85
45.2028	93
45.2707	79
45.3387	72
45.4067	54
45.4747	51
45.5428	58
45.611	42
45.6792	32
45.7474	22
45.8157	25
45.8841	26
45.9525	29
46.021	35
46.0895	34
46.158	24
46.2266	23
46.2953	24
46.364	28
46.4328	24
46.5016	18
46.5704	16
46.6394	31
46.7083	22
46.7773	20
46.8464	26
46.9155	30
46.9847	23
47.0539	25
47.1232	14
47.1925	33
47.2619	23
47.3313	22
47.4008	25
47.4703	29
47.5399	29
47.6095	34
47.6792	21
47.7489	22
47.8187	27
47.8886	28
47.9584	37
48.0284	31
48.0984	20
48.1684	40
48.2385	35
48.3086	25
48.3788	38
48.4491	39
48.5194	47
48.5897	44
48.6601	34
48.7305	38
48.801	44
48.8716	33
48.9422	36
49.0128	39
49.0835	50
49.1543	77
49.2251	161
49.2959	343
49.3668	504
49.4378	700
49.5088	777
49.5798	960
49.6509	1017
49.7221	1179
49.7933	1185
49.8646	1296
49.9359	1389
50.0072	1486
50.0787	1535
50.1501	1501
50.2216	1292
50.2932	1228
50.3648	1146
50.4365	1105
50.5082	973
50.58	880
50.6518	812
50.7237	805
50.7956	1100
50.8676	1524
50.9396	2357
51.0117	3509
51.0838	3911
51.156	3271
51.2282	1927
51.3005	1130
51.3728	548
51.4452	266
51.5176	130
51.5901	106
51.6626	73
51.7352	63
51.8078	69
51.8805	74
51.9533	70
52.0261	79
52.0989	93
52.1718	80
52.2447	62
52.3177	50
52.3908	35
52.4639	33
52.537	29
52.6102	43
52.6834	28
52.7567	37
52.8301	29
52.9035	31
52.9769	29
53.0504	30
53.124	40
53.1976	27
53.2713	29
53.345	36
53.4187	25
53.4925	38
53.5664	27
53.6403	29
53.7143	20
53.7883	24
53.8623	30
53.9364	27
54.0106	34
54.0848	32
54.1591	34
54.2334	31
54.3078	30
54.3822	39
54.4567	38
54.5312	23
54.6057	37
54.6804	26
54.755	27
54.8298	28
54.9045	28
54.9794	27
55.0542	24
55.1292	31
55.2042	27
55.2792	27
55.3543	34
55.4294	27
55.5046	21
55.5798	29
55.6551	33
55.7304	29
55.8058	21
55.8813	28
55.9568	27
56.0323	18
56.1079	26
56.1835	27
56.2592	29
56.335	24
56.4108	27
56.4866	29
56.5625	21
56.6384	24
56.7144	35
56.7905	29
56.8666	25
56.9427	22
57.0189	19
57.0952	38
57.1715	24
57.2479	33
57.3243	29
57.4007	38
57.4772	28
57.5538	33
57.6304	38
57.7071	38
57.7838	39
57.8605	25
57.9373	34
58.0142	35
58.0911	38
58.1681	32
58.2451	27
58.3222	44
58.3993	32
58.4765	30
58.5537	27
58.631	32
58.7083	34
58.7857	27
58.8631	27
58.9406	28
59.0181	36
59.0957	35
59.1733	45
59.251	33
59.3287	33
59.4065	39
59.4843	24
59.5622	45
59.6401	35
59.7181	33
59.7962	29
59.8742	28
59.9524	35
60.0306	26
60.1088	37
60.1871	31
60.2655	41
60.3438	30
60.4223	22
60.5008	29
60.5793	25
60.6579	36
60.7366	21
60.8153	33
60.894	31
60.9728	34
61.0517	28
61.1306	20
61.2095	30
61.2885	25
61.3676	33
61.4467	50
61.5259	46
61.6051	59
61.6843	47
61.7636	84
61.843	85
61.9224	74
62.0019	83
62.0814	88
62.161	87
62.2406	88
62.3202	75
62.4	76
62.4797	77
62.5595	101
62.6394	122
62.7193	211
62.7993	358
62.8793	517
62.9594	690
63.0395	815
63.1197	855
63.1999	779
63.2802	555
63.3605	457
63.4409	273
63.5214	220
63.6018	183
63.6824	153
63.763	167
63.8436	164
63.9243	187
64.005	269
64.0858	267
64.1666	265
64.2475	173
64.3285	135
64.4095	117
64.4905	108
64.5716	85
64.6527	78
64.7339	79
64.8152	82
64.8965	64
64.9778	76
65.0592	77
65.1407	71
65.2222	91
65.3037	58
65.3853	49
65.467	75
65.5487	65
65.6305	95
65.7123	67
65.7941	56
65.876	60
65.958	66
66.04	54
66.1221	65
66.2042	57
66.2863	70
66.3686	67
66.4508	66
66.5331	53
66.6155	28
66.6979	40
66.7804	35
66.8629	41
66.9455	36
67.0281	30
67.1108	36
67.1935	36
67.2763	35
67.3591	31
67.442	27
67.5249	35
67.6079	44
67.6909	31
67.774	27
67.8571	43
67.9403	48
68.0236	89
68.1068	186
68.1902	256
68.2736	365
68.357	459
68.4405	508
68.524	572
68.6076	681
68.6913	972
68.7749	1625
68.8587	3040
68.9425	6266
69.0263	11937
69.1102	12584
69.1942	6562
69.2782	2817
69.3622	1295
69.4463	791
69.5305	632
69.6147	567
69.6989	498
69.7832	418
69.8676	343
69.952	297
70.0365	296
70.121	229
70.2055	125
70.2901	77
70.3748	41
70.4595	47
70.5443	42
70.6291	41
70.7139	36
70.7989	35
70.8838	45
70.9688	41
71.0539	33
71.139	35
71.2242	28
71.3094	35
71.3947	22
71.48	33
71.5654	24
71.6508	24
71.7363	38
71.8218	24
71.9074	31
71.993	40
72.0787	32
72.1644	33
72.2502	28
72.336	32
72.4219	30
72.5079	27
72.5938	28
72.6799	23
72.766	28
72.8521	37
72.9383	36
73.0245	27
73.1108	35
73.1972	25
73.2836	23
73.37	26
73.4565	34
73.543	35
73.6296	24
73.7163	18
73.803	37
73.8897	33
73.9765	32
74.0634	30
74.1503	32
74.2372	30
74.3243	22
74.4113	29
74.4984	28
74.5856	29
74.6728	33
74.76	30
74.8474	29
74.9347	28
75.0221	19
75.1096	29
75.1971	31
75.2847	23
75.3723	21
75.4599	27
75.5477	34
75.6354	29
75.7233	34
75.8111	18
75.899	29
75.987	15
76.075	27
76.1631	35
76.2512	28
76.3394	32
76.4276	29
76.5159	23
76.6043	25
76.6926	29
76.7811	17
76.8695	30
76.9581	25
77.0467	28
77.1353	28
77.224	24
77.3127	32
77.4015	28
77.4903	26
77.5792	28
77.6682	22
77.7572	26
77.8462	29
77.9353	26
78.0245	27
78.1136	28
78.2029	30
78.2922	25
78.3815	27
78.4709	39
78.5604	24
78.6499	43
78.7394	26
78.829	32
78.9187	40
79.0084	33
79.0982	33
79.188	24
79.2778	32
79.3677	28
79.4577	21
79.5477	34
79.6378	31
79.7279	22
79.818	29
79.9083	27
79.9985	28
80.0888	25
80.1792	29
80.2696	26
80.3601	25
80.4506	23
80.5412	30
80.6318	42
80.7225	39
80.8132	45
80.904	60
80.9948	60
81.0857	97
81.1766	95
81.2676	75
81.3586	71
81.4497	73
81.5408	99
81.632	222
81.7232	414
81.8145	562
81.9059	737
81.9973	867
82.0887	899
82.1802	859
82.2717	775
82.3633	662
82.4549	653
82.5466	955
82.6384	2973
82.7302	7263
82.822	11221
82.9139	13053
83.0059	13547
83.0979	13307
83.1899	13146
83.282	12099
83.3742	10373
83.4664	5945
83.5586	1952
83.6509	461
83.7433	297
83.8357	313
83.9281	358
84.0206	335
84.1132	361
84.2058	340
84.2985	291
84.3912	231
84.4839	160
84.5768	63
84.6696	41
84.7625	40
84.8555	35
84.9485	31
85.0416	37
85.1347	41
85.2279	37
85.3211	27
85.4144	33
85.5077	35
85.6011	26
85.6945	22
85.788	32
85.8815	32
85.9751	31
86.0687	37
86.1624	30
86.2561	32
86.3499	34
86.4437	27
86.5376	32
86.6315	35
86.7255	31
86.8196	27
86.9137	31
87.0078	22
87.102	24
87.1962	32
87.2905	26
87.3848	23
87.4792	28
87.5737	41
87.6682	23
87.7627	14
87.8573	32
87.952	25
88.0467	21
88.1414	31
88.2362	30
88.3311	27
88.426	29
88.5209	20
88.6159	27
88.711	29
88.8061	28
88.9012	26
88.9965	34
89.0917	24
89.187	26
89.2824	32
89.3778	30
89.4733	27
89.5688	24
89.6643	16
89.76	35
89.8556	21
89.9513	28
90.0471	33
90.1429	23
90.2388	20
90.3347	42
90.4307	23
90.5267	21
90.6228	32
90.7189	30
90.8151	26
90.9113	32
91.0076	31
91.1039	31
91.2003	24
91.2967	16
91.3932	26
91.4897	31
91.5863	29
91.683	21
91.7797	28
91.8764	16
91.9732	24
92.07	25
92.1669	29
92.2638	23
92.3608	32
92.4579	28
92.555	22
92.6521	27
92.7493	34
92.8466	25
92.9439	32
93.0412	30
93.1386	25
93.2361	31
93.3336	24
93.4311	21
93.5287	30
93.6264	33
93.7241	31
93.8218	19
93.9196	29
94.0175	19
94.1154	17
94.2134	23
94.3114	31
94.4094	31
94.5075	25
94.6057	25
94.7039	27
94.8022	30
94.9005	30
94.9989	23
95.0973	27
95.1958	25
95.2943	18
95.3928	25
95.4915	29
95.5901	27
95.6889	27
95.7876	19
95.8865	28
95.9853	31
96.0843	24
96.1832	21
96.2823	34
96.3814	25
96.4805	29
96.5797	19
96.6789	23
96.7782	32
96.8775	31
96.9769	22
97.0763	24
97.1758	25
97.2754	23
97.375	18
97.4746	26
97.5743	36
97.674	18
97.7738	27
97.8737	22
97.9736	30
98.0735	24
98.1735	34
98.2736	25
98.3737	20
98.4738	25
98.574	27
98.6743	28
98.7746	29
98.8749	27
98.9753	21
99.0758	32
99.1763	35
99.2769	23
99.3775	28
99.4781	23
99.5788	33
99.6796	25
99.7804	28
